date,sentiment_mean,sentiment_std,post_count,sentiment_net,sentiment_diff,sentiment_activity
2024-04-25,0.21411598,0.39341545,19,13,0.5442476,19
2024-04-26,0.2831681,0.6137711,16,4,0.4613571,16
2024-04-27,0.7695678,0.24134523,12,12,3.1886466,12
2024-04-28,0.6383975,0.57312,16,12,1.1138965,16
2024-04-29,0.26923832,0.71004164,19,5,0.37918612,19
2024-04-30,0.24526414,0.6758818,23,11,0.3628797,23
2024-05-01,0.42259106,0.5102153,16,12,0.82825863,16
2024-05-02,0.04288687,0.5871891,27,5,0.07303746,27
2024-05-03,0.33167472,0.58895326,28,8,0.5631587,28
2024-05-04,0.4506362,0.31752464,10,10,1.419212,10
2024-05-05,0.43411025,0.6326293,14,10,0.68619895,14
2024-05-06,0.42090696,0.6135633,32,16,0.686003,32
2024-05-07,0.26981845,0.53402936,35,19,0.50524926,35
2024-05-08,0.327205,0.625326,22,12,0.5232542,22
2024-05-09,0.5208568,0.4235969,21,17,1.229602,21
2024-05-10,0.46244496,0.38562825,25,21,1.1991957,25
2024-05-11,0.6633744,0.34424648,10,8,1.9270276,10
2024-05-12,0.6525171,0.3070375,17,17,2.1251962,17
2024-05-13,0.29479393,0.5746078,19,7,0.51303416,19
2024-05-14,0.32173136,0.561231,26,14,0.57325906,26
2024-05-15,0.4341373,0.60568565,23,15,0.7167688,23
2024-05-16,0.5003352,0.55610585,19,11,0.89971054,19
2024-05-17,0.6483497,0.5138652,11,9,1.2617092,11
2024-05-18,0.6415966,0.2738009,4,4,2.3432875,4
2024-05-19,0.68176746,0.45894793,6,4,1.4854974,6
2024-05-20,0.22085582,0.57673883,15,7,0.38293836,15
2024-05-21,0.39750388,0.5008978,22,16,0.7935812,22
2024-05-22,0.5808028,0.33801013,12,10,1.7182949,12
2024-05-23,0.4443297,0.5378063,21,15,0.8261876,21
2024-05-24,0.49484316,0.6183964,15,9,0.8002025,15
2024-05-25,0.6883878,0.31311086,8,8,2.1985364,8
2024-05-26,0.33133516,0.6900135,6,4,0.48018575,6
2024-05-27,0.8041731,0.13223723,5,5,6.0812454,5
2024-05-28,0.19078411,0.6383577,20,8,0.29886663,20
2024-05-29,0.22197786,0.68555534,20,2,0.32379228,20
2024-05-30,0.38676444,0.53652966,21,17,0.72086173,21
2024-05-31,0.49651673,0.5498292,14,10,0.9030365,14
2024-06-01,0.8465248,0.060688112,6,6,13.9485445,6
2024-06-02,0.60793215,0.3623498,6,6,1.6777446,6
2024-06-03,0.33233643,0.65524024,9,5,0.507197,9
2024-06-04,0.5704287,0.37325734,13,11,1.528241,13
2024-06-05,0.28117305,0.72845125,18,6,0.38598692,18
2024-06-06,0.25327653,0.6309233,25,9,0.40143728,25
2024-06-07,0.4737601,0.5695367,22,14,0.8318327,22
2024-06-08,0.4096292,0.7930277,3,1,0.51653767,3
2024-06-09,0.4861491,0.6627274,7,3,0.73355705,7
2024-06-10,0.42793322,0.52583766,24,16,0.8138108,24
2024-06-11,0.26281852,0.5627476,35,13,0.4670265,35
2024-06-12,0.20855662,0.6590454,39,11,0.31645212,39
2024-06-13,0.5344799,0.4795716,38,30,1.1144922,38
2024-06-14,0.60180527,0.41617942,17,15,1.4460201,17
2024-06-15,0.7661399,0.19416527,12,12,3.945793,12
2024-06-16,0.5641194,0.57899773,7,5,0.9743016,7
2024-06-17,0.23308425,0.5925834,24,10,0.39333507,24
2024-06-18,0.36540353,0.62501335,37,21,0.5846322,37
2024-06-19,0.69561994,0.4912414,13,11,1.4160421,13
2024-06-20,0.39106008,0.6078569,24,12,0.64334124,24
2024-06-21,0.2568104,0.58081585,29,11,0.4421538,29
2024-06-22,0.5578186,0.46243027,6,4,1.2062734,6
2024-06-23,0.7050502,0.26200455,12,10,2.690974,12
2024-06-24,0.5515003,0.37801906,28,22,1.4589181,28
2024-06-25,0.36647806,0.6808423,19,9,0.5382708,19
2024-06-26,0.06350719,0.60726136,17,3,0.10457949,17
2024-06-27,0.6902708,0.4015085,25,23,1.719189,25
2024-06-28,0.09718734,0.74394286,19,1,0.130638,19
2024-06-29,0.5807334,0.44611576,7,5,1.3017521,7
2024-06-30,0.58522713,0.29696575,8,6,1.9706823,8
2024-07-01,0.11470316,0.68768555,13,5,0.1667957,13
2024-07-02,0.31592214,0.5084414,18,14,0.62135285,18
2024-07-03,0.4079102,0.58133966,24,14,0.70167154,24
2024-07-04,0.6530711,0.3256531,26,22,2.0054133,26
2024-07-05,0.3263811,0.56066567,20,12,0.5821304,20
2024-07-06,0.8543782,0.0504773,2,2,16.925653,2
2024-07-07,0.7530136,0.22477445,6,6,3.3500705,6
2024-07-08,0.4325023,0.50501156,15,9,0.85641885,15
2024-07-09,0.40641242,0.5484549,28,20,0.74101204,28
2024-07-10,0.3963872,0.5659415,25,17,0.70040184,25
2024-07-11,0.41933876,0.5948492,25,15,0.7049485,25
2024-07-12,0.29637098,0.65678054,19,9,0.45124742,19
2024-07-13,0.7774506,0.10254065,7,7,7.5818033,7
2024-07-14,0.8275386,0.08329595,5,5,9.934801,5
2024-07-15,0.22052808,0.7199585,20,6,0.30630624,20
2024-07-16,0.31710964,0.6679511,13,5,0.47474906,13
2024-07-17,0.35776988,0.55764866,22,10,0.64156747,22
2024-07-18,0.12576206,0.7183502,24,6,0.17507045,24
2024-07-19,0.6626574,0.2890384,17,15,2.2926195,17
2024-07-20,0.53866273,0.56750625,3,1,0.9491733,3
2024-07-21,0.5366071,0.42646232,12,10,1.2582725,12
2024-07-22,0.3914003,0.5998902,9,7,0.6524522,9
2024-07-23,0.46971372,0.49338642,22,16,0.952018,22
2024-07-24,0.42264995,0.5640792,32,18,0.74927276,32
2024-07-25,0.1885793,0.5897139,19,11,0.31978047,19
2024-07-26,0.25858837,0.51825213,19,11,0.4989615,19
2024-07-27,0.5084752,0.59403175,7,5,0.85597163,7
2024-07-28,0.30037546,0.67113465,18,6,0.44756296,18
2024-07-29,0.344763,0.52247757,27,19,0.65986055,27
2024-07-30,0.33985183,0.5700049,18,12,0.5962251,18
2024-07-31,0.2376318,0.68501717,15,9,0.34689853,15
2024-08-01,0.34752005,0.6196245,19,11,0.560855,19
2024-08-02,0.13559403,0.6604124,27,5,0.2053169,27
2024-08-03,0.5207923,0.6386,7,5,0.81552064,7
2024-08-04,0.4280542,0.56138843,9,5,0.7624907,9
2024-08-05,0.27214298,0.5145016,33,23,0.52894384,33
2024-08-06,0.4759516,0.48413253,32,26,0.9830999,32
2024-08-07,0.542975,0.49113008,15,13,1.1055602,15
2024-08-08,0.607627,0.4999195,22,18,1.2154472,22
2024-08-09,0.5128199,0.56085175,17,13,0.9143574,17
2024-08-10,0.6586421,0.31764784,18,14,2.073491,18
2024-08-11,0.6817613,0.35356608,11,9,1.9282374,11
2024-08-12,0.3465204,0.6520072,11,5,0.5314663,11
2024-08-13,0.2999982,0.4847402,23,11,0.6188832,23
2024-08-14,0.32708618,0.64514375,30,16,0.5069966,30
2024-08-15,0.46735674,0.57911944,14,10,0.8070113,14
2024-08-16,0.25798145,0.8138732,7,3,0.31697953,7
2024-08-17,0.74818933,0.1743179,5,5,4.2920723,5
2024-08-18,0.69902587,0.2253247,6,6,3.1022909,6
2024-08-19,0.3834444,0.61591274,17,9,0.6225619,17
2024-08-20,0.57069767,0.28574178,8,8,1.9972426,8
2024-08-21,0.6910471,0.2764015,18,18,2.5001476,18
2024-08-22,0.63016754,0.30380318,6,6,2.0742557,6
2024-08-23,0.60376084,0.4891188,15,13,1.2343823,15
2024-08-24,0.5210824,0.6527104,6,4,0.7983351,6
2024-08-25,0.6010573,0.3793949,6,6,1.5842482,6
2024-08-26,0.57666415,0.5231114,14,10,1.1023713,14
2024-08-27,0.26177183,0.70534676,17,5,0.37112448,17
2024-08-28,0.4739597,0.5962874,18,12,0.79484975,18
2024-08-29,0.27922824,0.65428036,14,6,0.4267709,14
2024-08-30,0.48346296,0.5724505,14,10,0.8445483,14
2024-08-31,0.6327146,0.48960978,10,8,1.2922808,10
2024-09-01,0.6687004,0.40803677,6,4,1.6388198,6
2024-09-02,0.5910475,0.47861335,10,8,1.234914,10
2024-09-03,0.12938276,0.69699687,7,3,0.18562862,7
2024-09-04,0.1390109,0.5300916,9,5,0.26223892,9
2024-09-05,0.2431999,0.6424146,15,7,0.37857094,15
2024-09-06,0.5254596,0.5156988,18,14,1.0189253,18
2024-09-07,0.4497675,0.31719646,8,8,1.4179416,8
2024-09-08,0.61749506,0.48288476,17,13,1.2787601,17
2024-09-09,0.35575432,0.5957934,28,16,0.59710914,28
2024-09-10,0.22201602,0.60405046,34,12,0.36754486,34
2024-09-11,0.38660085,0.5233232,16,12,0.7387406,16
2024-09-12,0.53219676,0.53152055,19,15,1.0012703,19
2024-09-13,0.6320651,0.34323442,8,8,1.8414915,8
2024-09-14,0.7439636,0.15088558,8,8,4.930615,8
2024-09-15,0.49700433,0.33707604,5,5,1.4744532,5
2024-09-16,0.36606187,0.49627855,20,14,0.7376122,20
2024-09-17,0.5058445,0.46145034,20,14,1.0962032,20
2024-09-18,0.29346403,0.6288191,19,7,0.46668994,19
2024-09-19,0.060950346,0.5666438,20,4,0.107563585,20
2024-09-20,0.20148014,0.5690466,21,13,0.3540655,21
2024-09-21,0.85084814,0.09065308,3,3,9.385658,3
2024-09-22,-0.031279165,0.87813574,3,-1,-0.035619926,3
2024-09-23,0.36083895,0.6474805,13,9,0.55729616,13
2024-09-24,0.19769838,0.6702093,9,5,0.29497963,9
2024-09-25,0.39769182,0.51247704,18,14,0.77601725,18
2024-09-26,0.23695005,0.51705444,12,4,0.45826817,12
2024-09-27,0.22224987,0.66766447,14,6,0.3328761,14
2024-09-28,0.3750151,0.48412538,13,9,0.7746223,13
2024-09-29,0.2799094,0.53380835,7,3,0.5243621,7
2024-09-30,0.29924372,0.45945108,13,5,0.6513056,13
2024-10-01,0.39913023,0.517078,24,18,0.7718941,24
2024-10-02,0.62067133,0.42435285,16,14,1.4626268,16
2024-10-03,0.48643506,0.51296574,12,8,0.94827795,12
2024-10-04,0.34874353,0.68839663,10,4,0.50660187,10
2024-10-05,0.7057276,0.35088974,6,6,2.011246,6
2024-10-06,0.38019365,0.2942004,7,5,1.2922904,7
2024-10-07,0.42503673,0.4565859,16,14,0.9308999,16
2024-10-08,0.17864805,0.72065914,11,5,0.247895,11
2024-10-09,0.4234978,0.62921834,15,9,0.6730527,15
2024-10-10,0.51475435,0.5269268,30,24,0.97689724,30
2024-10-11,0.4967397,0.52302897,13,11,0.9497346,13
2024-10-12,0.5882859,0.4985211,3,3,1.1800599,3
2024-10-13,0.3057645,0.772699,5,1,0.3957092,5
2024-10-14,0.09160458,0.753026,11,1,0.12164847,11
2024-10-15,-0.055739604,0.68464386,15,1,-0.081413895,15
2024-10-16,0.5869,0.36356986,29,25,1.6142657,29
2024-10-17,0.3133867,0.46274352,31,21,0.6772348,31
2024-10-18,0.2972086,0.5712231,26,16,0.5203012,26
2024-10-19,0.8666808,0.0377031,3,3,22.986382,3
2024-10-20,0.74747044,0.2779502,7,7,2.6892145,7
2024-10-21,0.12334206,0.6132798,14,0,0.2011184,14
2024-10-22,0.6141121,0.40299574,3,3,1.5238636,3
2024-10-23,0.20285411,0.3377402,4,4,0.6006199,4
2024-10-24,0.7817833,0.052936353,4,4,14.768085,4
2024-10-25,0.41517413,0.3040821,3,3,1.365331,3
2024-10-26,0.87956923,0.0,1,1,879569.25,1
2024-10-27,0.72145987,0.22662666,4,4,3.183459,4
2024-10-28,0.8234242,0.088237375,2,2,9.331816,2
2024-10-29,0.32835189,1.0135643,3,1,0.3239573,3
2024-10-30,0.41081536,0.5890268,2,0,0.69744647,2
2024-10-31,-0.49922967,0.79689103,5,-3,-0.62647086,5
2024-11-01,0.46890467,0.6013238,4,2,0.77978605,4
2024-11-02,0.55802786,0.37811336,5,5,1.4758177,5
2024-11-03,0.8628326,0.0,1,1,862832.6,1
2024-11-04,0.471311,0.37665007,3,3,1.2513199,3
2024-11-05,0.7861457,0.1564562,5,5,5.024669,5
2024-11-06,0.58782923,0.3883464,5,3,1.5136684,5
2024-11-07,0.8812928,0.018854393,2,2,46.739563,2
2024-11-08,0.68528026,0.28100932,2,2,2.43863,2
2024-11-09,0.3957707,0.8024335,3,1,0.49321246,3
2024-11-10,0.2293483,0.5821663,3,1,0.39395598,3
2024-11-11,0.3933754,0.8192838,3,1,0.4801449,3
2024-11-12,0.7548776,0.117052674,2,2,6.448987,2
2024-11-13,-0.011373758,1.2955366,2,0,-0.00877918,2
2024-11-14,0.73794967,0.24716218,2,2,2.985678,2
2024-11-15,0.22715521,0.46743113,2,0,0.48596403,2
2024-11-16,-0.88088936,0.0,1,-1,-880889.4,1
2024-11-17,0.8070743,0.0,1,1,807074.3,1
2024-11-19,0.050639726,0.0,1,1,50639.727,1
2024-11-20,0.83080405,0.0044302237,2,2,187.48863,2
2024-11-22,0.42422855,0.5795891,2,2,0.73194575,2
2024-11-23,0.85936815,0.044756815,3,3,19.200405,3
2024-11-24,0.8832148,0.0,1,1,883214.75,1
2024-11-25,0.8905104,0.0,1,1,890510.4,1
2024-11-26,0.86263037,0.01511351,4,4,57.072994,4
2024-11-27,-0.58064663,0.0,1,-1,-580646.6,1
